id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
530,1589,2023-06-17,entregue,10382.52,marketplace,não
531,903,2024-01-13,cancelado,13131.65,site,não
532,1415,2023-09-12,em_transito,9075.56,app,não
533,1581,2024-02-25,entregue,5803.36,app,não
534,1142,2024-08-14,devolvido,11543.67,app,não
535,24,2024-08-15,em_transito,13253.75,site,não
536,450,2024-11-19,devolvido,13332.96,site,não
537,2913,2024-09-03,cancelado,14890.55,site,não
538,2806,2023-05-22,cancelado,9965.18,site,não
539,1521,2023-07-10,entregue,6133.35,site,não
540,2865,2024-12-16,entregue,8425.64,site,não
541,561,2024-06-16,entregue,15598.87,app,sim
542,549,2023-11-15,entregue,15931.73,marketplace,não
543,996,2024-10-22,devolvido,11073.9,marketplace,não
544,1105,2024-02-09,entregue,5157.56,app,sim
545,2582,2023-05-24,entregue,14842.85,marketplace,sim
546,621,2023-11-27,devolvido,1926.19,site,não
547,1100,2023-09-17,entregue,18584.8,marketplace,sim
548,2768,2023-01-24,entregue,7861.36,marketplace,não
549,2965,2023-03-29,entregue,36888.02,marketplace,sim
550,2485,2024-03-21,cancelado,15656.42,marketplace,não
551,2328,2023-02-23,devolvido,16657.92,site,não
552,384,2023-08-09,cancelado,14287.22,app,não
553,444,2023-10-26,entregue,13987.04,app,não
554,2902,2024-07-07,entregue,3695.05,site,não
555,2983,2023-10-20,entregue,6675.23,app,sim
556,1428,2024-06-05,cancelado,5833.7,app,sim
557,2681,2023-11-17,entregue,5060.14,marketplace,sim
558,808,2023-11-21,cancelado,5646.8,site,não
559,1833,2023-11-27,entregue,11990.92,app,não
560,634,2024-11-03,entregue,7902.06,site,não
561,2875,2023-11-03,em_transito,5480.82,site,não
562,463,2023-11-19,devolvido,28153.72,app,não
563,2136,2023-07-23,entregue,8678.61,site,sim
564,116,2024-07-03,entregue,22342.83,site,não
565,1425,2024-03-26,entregue,25447.33,marketplace,não
566,1014,2024-08-30,cancelado,2857.22,marketplace,não
567,1918,2024-12-18,entregue,6429.27,app,não
568,1743,2024-05-11,devolvido,33045.66,marketplace,não
569,622,2023-12-16,entregue,7570.58,site,sim
570,1762,2024-10-24,entregue,1567.94,site,não
571,251,2023-05-09,entregue,2129.28,marketplace,sim
572,2230,2023-07-15,entregue,32721.81,site,não
573,33,2023-08-18,devolvido,3532.94,marketplace,não
574,475,2024-05-28,cancelado,40311.53,app,não
575,1598,2024-09-09,cancelado,10295.56,site,sim
576,580,2023-10-13,entregue,1266.68,site,não
577,213,2024-11-05,entregue,12372.2,app,não
578,2916,2023-05-04,entregue,814.59,marketplace,sim
579,2499,2024-02-13,cancelado,3585.72,app,sim
580,2791,2023-08-29,entregue,13068.31,site,não
581,1154,2024-11-21,entregue,19608.93,app,não
582,2845,2023-04-01,entregue,9405.51,marketplace,não
583,1879,2023-11-23,entregue,4951.27,app,sim
584,2019,2024-08-23,entregue,10819.82,site,sim
585,180,2023-11-23,entregue,6970.04,site,sim
586,2296,2023-08-02,entregue,11048.99,marketplace,não
587,833,2023-10-23,entregue,8179.62,marketplace,não
588,766,2023-11-19,entregue,5224.45,app,sim
589,2070,2024-10-10,devolvido,26326.74,app,sim
590,851,2023-11-16,entregue,3495.8,marketplace,não
591,2124,2024-02-07,entregue,16863.75,marketplace,não
592,2952,2023-05-12,cancelado,14318.68,app,não
593,2695,2024-07-13,entregue,35437.32,app,não
594,72,2024-08-26,entregue,11219.92,site,sim
595,470,2024-10-29,cancelado,39302.51,site,não
596,961,2024-03-06,em_transito,16843.73,marketplace,não
597,823,2023-04-02,entregue,17089.9,site,sim
598,2412,2024-07-20,entregue,14203.67,app,não
599,2178,2023-06-27,entregue,6764.31,marketplace,sim
600,265,2024-09-06,entregue,3031.56,site,sim
601,904,2024-03-03,cancelado,5120.58,app,não
602,2633,2023-11-26,entregue,26456.36,site,não
603,1429,2024-08-08,cancelado,16777.3,app,não
604,16,2023-08-14,em_transito,13426.68,site,sim
605,2789,2023-08-06,cancelado,1285.16,marketplace,não
606,831,2024-09-25,entregue,14103.58,marketplace,não
607,1264,2024-03-08,entregue,712.06,marketplace,não
608,118,2023-04-17,cancelado,1101.04,app,não
609,2029,2023-05-09,entregue,14708.45,marketplace,sim
610,1772,2024-11-11,entregue,14487.0,marketplace,não
611,2621,2024-02-16,entregue,19902.41,site,não
612,2831,2024-08-06,entregue,1799.98,marketplace,não
613,1331,2024-07-17,devolvido,1908.42,marketplace,não
614,2379,2023-11-22,entregue,3038.4,marketplace,sim
615,1905,2023-11-27,devolvido,14348.1,marketplace,sim
616,2282,2024-06-28,em_transito,28605.29,site,não
617,1806,2023-11-25,entregue,21159.51,app,sim
618,2418,2023-12-27,entregue,21284.68,app,não
619,468,2023-11-12,entregue,8381.41,marketplace,não
620,18,2023-07-08,entregue,18543.68,app,sim
621,2299,2024-05-18,entregue,24245.07,app,não
622,579,2023-01-19,cancelado,10364.68,site,sim
623,2637,2024-10-02,entregue,21106.93,site,não
624,2710,2023-12-19,em_transito,7688.32,site,não
625,864,2024-10-11,entregue,18700.96,marketplace,sim
626,2042,2023-01-21,cancelado,15644.76,site,não
627,1064,2024-08-10,entregue,12658.52,app,não
628,102,2023-12-01,entregue,6015.81,app,não
629,2718,2024-01-12,entregue,16954.88,app,sim
630,2224,2023-08-02,entregue,9508.16,app,sim
631,1150,2024-03-15,em_transito,9390.82,marketplace,não
632,2106,2023-10-02,cancelado,6563.41,marketplace,não
633,1447,2024-03-15,entregue,2838.65,marketplace,não
634,1605,2024-06-14,entregue,1306.46,app,não
635,1495,2023-01-05,em_transito,4091.5,marketplace,sim
636,1674,2024-09-16,entregue,13653.4,marketplace,sim
637,2986,2024-09-03,entregue,23481.34,marketplace,não
638,1252,2023-03-03,em_transito,15428.37,app,sim
639,1899,2023-01-09,entregue,4739.22,site,não
640,2324,2023-11-15,entregue,2278.27,app,não
641,2418,2024-10-12,entregue,1866.82,app,sim
642,118,2023-11-05,entregue,12994.0,app,não
643,2823,2023-01-05,em_transito,4408.28,app,sim
644,1277,2023-08-21,entregue,4817.49,site,sim
645,2754,2023-08-18,entregue,8763.35,app,sim
646,2956,2023-04-13,cancelado,2798.01,site,não
647,684,2023-07-09,entregue,14907.13,app,não
648,2736,2024-12-09,entregue,5027.4,site,não
649,2773,2023-10-27,em_transito,5217.77,app,não
650,2473,2024-10-02,entregue,8285.16,site,sim
651,1247,2024-01-02,cancelado,10975.55,app,não
652,1712,2023-07-10,devolvido,4855.52,marketplace,sim
653,1579,2023-11-27,entregue,28290.34,site,não
654,2957,2023-06-20,entregue,16201.6,app,não
655,1055,2024-06-07,entregue,1390.8,marketplace,não
656,959,2023-11-27,entregue,6892.25,app,sim
657,1377,2024-03-22,entregue,4052.1,marketplace,sim
658,2954,2024-08-27,entregue,18047.9,marketplace,não
659,1716,2024-11-23,em_transito,6482.11,site,não
660,2176,2024-06-27,entregue,15814.8,site,não
661,2664,2023-05-29,entregue,7702.2,app,sim
662,2784,2023-06-29,entregue,13907.25,marketplace,não
663,1551,2024-09-12,entregue,5284.66,marketplace,sim
664,1169,2023-07-18,entregue,3949.6,site,não
665,2520,2023-03-28,entregue,7726.32,site,não
666,1982,2023-11-21,entregue,6779.45,site,sim
667,1916,2024-02-04,cancelado,3005.97,app,sim
668,457,2023-05-25,entregue,13016.44,marketplace,não
669,2534,2023-04-11,entregue,5802.53,marketplace,não
670,1814,2024-04-16,cancelado,8016.34,app,sim
671,2105,2024-05-14,entregue,18043.21,site,não
672,2986,2023-11-28,entregue,8394.06,site,sim
673,728,2023-11-25,cancelado,1098.45,marketplace,não
674,873,2023-11-14,entregue,4353.64,marketplace,não
675,1854,2023-02-18,entregue,26686.78,site,sim
676,843,2024-12-02,entregue,4244.04,marketplace,não
677,2964,2024-03-10,entregue,10263.9,marketplace,não
678,2724,2023-06-26,cancelado,10366.71,site,sim
679,1538,2023-11-18,entregue,5005.21,app,sim
680,693,2023-08-30,entregue,9925.66,site,sim
681,2753,2023-05-05,cancelado,10362.52,marketplace,não
682,2202,2024-11-14,entregue,11958.68,marketplace,não
683,1559,2024-04-22,entregue,19346.58,marketplace,não
684,755,2023-11-01,entregue,15716.48,app,não
685,1942,2024-04-12,entregue,6521.52,site,não
686,2750,2024-09-13,entregue,2982.16,app,sim
687,452,2024-08-21,entregue,971.25,site,sim
688,1489,2024-04-28,entregue,17958.85,site,sim
689,1753,2023-08-30,entregue,30095.44,app,não
690,1701,2024-03-11,entregue,14643.55,site,não
691,1805,2023-01-26,entregue,7800.74,app,sim
692,2150,2023-10-21,cancelado,6632.6,site,não
693,1183,2023-03-12,entregue,6450.62,app,não
694,839,2023-01-01,em_transito,4353.64,app,não
695,397,2023-06-28,entregue,1917.39,marketplace,sim
696,2462,2024-06-28,entregue,399.08,marketplace,não
697,1026,2024-01-22,em_transito,1445.76,marketplace,não
698,90,2024-07-18,cancelado,24290.21,marketplace,sim
699,1993,2024-10-18,entregue,10505.08,site,não
700,2362,2023-05-29,entregue,561.99,marketplace,sim
701,1571,2023-08-17,entregue,23493.58,app,sim
702,2809,2023-04-07,entregue,13945.97,site,não
703,509,2023-01-21,entregue,5787.22,site,não
704,219,2024-05-06,entregue,20627.56,app,não
705,1033,2024-05-03,entregue,10159.44,app,não
706,553,2023-11-04,entregue,34522.09,site,não
707,1458,2023-04-08,entregue,10015.72,marketplace,não
708,39,2024-05-19,entregue,5570.19,site,não
709,1665,2023-04-07,cancelado,7584.88,app,não
710,1502,2024-04-04,cancelado,3763.55,site,sim
711,2494,2024-05-14,entregue,24887.18,marketplace,não
712,2826,2024-10-25,devolvido,1420.52,marketplace,não
713,2858,2023-11-25,entregue,7426.68,site,não
714,2799,2023-04-28,entregue,48537.06,app,sim
715,992,2023-11-20,entregue,4514.2,marketplace,não
716,2824,2023-02-27,entregue,9696.22,site,não
717,2114,2024-05-30,entregue,3674.32,site,não
718,2786,2024-08-23,cancelado,35618.91,marketplace,não
719,893,2023-06-07,em_transito,15769.25,site,não
720,1116,2023-11-20,entregue,13891.29,marketplace,sim
721,1041,2024-03-07,em_transito,7771.99,site,não
722,770,2023-02-08,entregue,7362.26,site,não
723,1058,2023-11-07,cancelado,18364.38,marketplace,sim
724,892,2024-09-09,entregue,11191.47,site,não
725,2710,2024-09-28,entregue,12147.47,site,não
726,2373,2023-05-19,cancelado,27748.99,marketplace,não
727,721,2024-04-16,entregue,14905.83,app,sim
728,381,2024-06-04,cancelado,5652.92,site,não
729,1757,2024-05-04,entregue,13654.36,marketplace,sim
730,46,2023-07-04,entregue,8598.57,app,sim
731,1108,2023-11-20,devolvido,16307.87,marketplace,sim
732,1687,2023-09-09,cancelado,7463.11,site,sim
733,2230,2023-11-26,entregue,3067.83,app,não
734,1109,2024-11-15,entregue,4602.17,site,não
735,30,2023-11-12,cancelado,19381.63,app,sim
736,1745,2023-12-11,entregue,7306.74,app,sim
737,1440,2024-07-06,cancelado,12820.35,marketplace,não
738,2607,2023-11-29,entregue,12402.01,site,não
739,1580,2024-11-14,cancelado,15980.02,site,não
740,743,2024-08-30,entregue,16318.56,site,sim
741,1564,2024-11-10,entregue,14289.63,app,não
742,2201,2024-08-05,entregue,4201.31,app,não
743,786,2023-01-17,cancelado,20245.86,marketplace,sim
744,2585,2023-10-29,entregue,24230.85,site,não
745,1680,2023-11-04,entregue,14328.21,marketplace,não
746,1936,2024-06-23,entregue,42196.11,app,não
747,1483,2023-06-29,entregue,18522.81,app,não
748,548,2023-12-18,entregue,13411.54,site,não
749,1423,2024-07-26,em_transito,3038.69,marketplace,não
750,1115,2024-05-06,devolvido,14204.96,marketplace,não
751,1729,2023-08-03,entregue,15632.05,app,não
752,1060,2024-07-16,cancelado,1968.87,marketplace,não
753,1123,2024-06-04,cancelado,8993.96,app,sim
754,2643,2024-01-22,em_transito,5781.84,marketplace,não
755,1058,2024-02-23,entregue,20323.16,marketplace,não
756,1775,2023-03-29,entregue,7723.37,app,sim
757,881,2023-09-24,entregue,13596.92,marketplace,não
758,1771,2023-01-01,entregue,5052.84,marketplace,não
759,1575,2023-10-27,cancelado,7193.57,app,sim
760,1508,2024-10-17,entregue,17448.66,app,não
761,1140,2023-01-18,entregue,8351.29,marketplace,não
762,1985,2023-02-16,devolvido,6444.92,site,sim
763,2298,2024-04-27,entregue,18618.8,marketplace,sim
764,1232,2023-05-14,entregue,14367.35,app,não
765,2891,2024-03-14,entregue,26389.34,marketplace,não
766,293,2023-09-13,entregue,1616.84,marketplace,não
767,2291,2024-11-18,entregue,14839.32,app,sim
768,347,2023-11-03,entregue,30908.98,site,sim
769,2657,2023-10-29,em_transito,678.4,marketplace,sim
770,2901,2023-12-25,entregue,1247.81,marketplace,não
771,1700,2023-07-18,entregue,3741.18,marketplace,sim
772,1651,2024-09-04,cancelado,6888.98,app,sim
773,2762,2023-07-20,entregue,12559.28,site,sim
774,196,2023-08-14,entregue,7078.5,site,não
775,709,2023-05-20,entregue,32128.83,app,não
776,2087,2024-07-21,entregue,1612.6,marketplace,não
777,2512,2023-10-21,entregue,4646.28,marketplace,não
778,2407,2023-07-14,cancelado,13137.74,app,não
779,984,2024-04-21,entregue,6520.59,app,sim
780,1967,2023-12-30,entregue,12394.69,site,sim
781,1299,2023-08-01,entregue,2319.5,marketplace,não
782,191,2023-10-12,entregue,10366.8,marketplace,não
783,615,2023-10-25,entregue,2826.87,marketplace,não
784,2682,2024-01-10,entregue,15284.6,site,não
785,1761,2024-10-08,em_transito,464.4,marketplace,sim
786,1066,2024-08-07,entregue,5090.28,marketplace,sim
787,2727,2024-03-07,entregue,9879.63,site,não
788,1635,2023-03-24,entregue,125.21,site,sim
789,1835,2023-10-11,entregue,4672.15,app,sim
790,381,2024-10-25,entregue,1014.06,app,não
791,1638,2024-01-28,devolvido,8962.21,marketplace,sim
792,546,2023-12-18,entregue,7695.75,marketplace,não
793,2943,2023-08-27,entregue,11401.55,marketplace,não
794,1732,2023-01-18,entregue,6483.88,app,sim
795,716,2023-03-10,cancelado,29907.76,app,não
796,1541,2023-11-16,entregue,4075.72,app,não
797,1038,2024-05-27,entregue,468.64,app,não
798,11,2024-09-12,entregue,33083.59,app,não
799,682,2023-08-20,entregue,10685.61,marketplace,não
800,2794,2024-02-21,entregue,4401.5,app,não
801,835,2023-11-07,entregue,4782.76,app,sim
802,1532,2024-03-04,entregue,2260.72,app,sim
803,2160,2024-01-09,entregue,5286.38,marketplace,não
804,2551,2023-03-01,entregue,6572.63,marketplace,não
805,700,2024-07-21,cancelado,17472.32,app,não
806,1888,2024-09-27,cancelado,7926.06,site,não
807,1275,2024-08-08,entregue,12266.18,site,sim
808,804,2023-03-08,devolvido,1072.68,app,sim
809,709,2023-06-10,entregue,29502.88,site,não
810,992,2023-02-23,cancelado,7904.79,marketplace,sim
811,1935,2023-10-30,entregue,13102.01,site,sim
812,2627,2023-07-20,em_transito,12012.86,site,sim
813,1259,2024-04-05,entregue,4178.46,app,sim
814,1669,2024-07-16,entregue,6796.89,app,não
815,2900,2023-11-09,em_transito,6358.52,app,não
816,753,2023-04-11,entregue,4146.76,site,não
817,626,2023-11-10,entregue,14647.41,marketplace,não
818,1718,2024-12-12,entregue,16801.04,marketplace,sim
819,2877,2024-10-13,cancelado,9999.72,site,não
820,2194,2024-05-30,entregue,15858.36,site,não
821,2614,2024-10-27,devolvido,9065.28,app,não
822,2168,2023-10-05,entregue,3562.83,app,sim
823,1415,2023-05-23,cancelado,3984.23,marketplace,não
824,2017,2023-05-16,entregue,9376.25,marketplace,sim
825,191,2024-11-07,em_transito,1629.08,app,sim
826,528,2023-07-15,entregue,22385.96,marketplace,não
827,1371,2023-02-15,entregue,36962.92,app,não
828,604,2024-06-12,entregue,11562.93,app,sim
829,746,2024-03-04,devolvido,10508.02,app,sim
830,1635,2024-09-13,entregue,17491.6,app,sim
831,2059,2024-08-21,entregue,7816.58,marketplace,não
832,385,2023-12-04,devolvido,22867.48,marketplace,sim
833,2016,2024-06-06,cancelado,13701.45,app,não
834,2513,2023-09-01,cancelado,4187.55,site,sim
835,566,2023-01-24,em_transito,1315.11,site,não
836,38,2024-05-08,entregue,8591.34,marketplace,não
837,2366,2023-08-08,entregue,10889.73,marketplace,não
838,2135,2023-11-27,entregue,12509.2,marketplace,não
839,301,2023-05-05,entregue,24640.99,app,não
840,525,2024-08-25,devolvido,15927.96,app,não
841,231,2023-12-06,entregue,14923.31,marketplace,não
842,2280,2024-06-06,entregue,4463.77,marketplace,não
843,1359,2024-11-07,entregue,17180.23,site,não
844,2191,2023-06-12,cancelado,8390.5,marketplace,não
845,895,2024-01-18,entregue,15825.72,site,não
846,2980,2024-03-08,em_transito,7829.2,app,não
847,1636,2024-07-18,entregue,10733.88,site,sim
848,2355,2023-05-31,entregue,14569.46,site,sim
849,1412,2024-12-27,entregue,18096.84,app,não
850,2903,2023-10-11,em_transito,8534.3,site,não
851,1581,2023-06-10,entregue,2831.45,app,não
852,2528,2024-03-10,entregue,7852.28,app,não
853,1468,2024-03-22,devolvido,25082.47,app,não
854,974,2023-01-09,entregue,1929.4,site,não
855,250,2024-02-10,devolvido,4174.41,site,não
856,2672,2023-06-26,entregue,18479.73,app,não
857,881,2024-11-09,cancelado,13387.65,marketplace,não
858,2130,2024-03-22,em_transito,16307.07,marketplace,não
859,1125,2023-11-07,em_transito,5901.48,site,sim
860,898,2023-09-05,cancelado,1266.86,app,não
861,428,2023-12-01,entregue,7488.67,app,sim
862,1610,2023-11-29,entregue,1177.44,app,não
863,2593,2024-05-22,entregue,12861.58,site,sim
864,1225,2023-03-06,entregue,2937.24,site,não
865,1675,2024-10-03,cancelado,27064.73,marketplace,não
866,351,2024-01-01,cancelado,870.56,app,não
867,2282,2023-01-21,entregue,6029.43,marketplace,sim
868,1583,2023-09-24,em_transito,10230.88,site,não
869,1182,2023-01-03,entregue,1912.89,app,sim
870,1407,2023-11-26,entregue,18264.58,marketplace,não
871,1980,2023-03-12,entregue,10844.34,site,sim
872,2475,2023-12-14,entregue,11758.05,site,não
873,2757,2024-06-13,entregue,3228.3,marketplace,sim
874,1436,2023-11-23,devolvido,11575.95,marketplace,não
875,2510,2024-12-26,entregue,10544.52,site,não
876,1929,2023-04-15,devolvido,13871.24,app,sim
877,11,2023-09-30,devolvido,2222.04,marketplace,não
878,988,2023-04-26,entregue,7130.61,app,não
879,2720,2023-11-04,entregue,1762.16,app,não
880,2518,2023-09-04,cancelado,172.28,marketplace,sim
881,547,2024-01-10,em_transito,11857.33,app,sim
882,1108,2024-10-11,entregue,5335.99,app,sim
883,1916,2024-11-12,entregue,20653.5,app,não
884,1432,2024-11-21,entregue,7527.25,marketplace,sim
885,1235,2024-01-06,entregue,23482.13,marketplace,sim
886,2175,2023-09-26,cancelado,18108.88,marketplace,sim
887,2684,2024-10-15,entregue,14936.08,app,não
888,2429,2024-03-31,cancelado,9364.02,marketplace,não
889,2004,2024-12-11,em_transito,4761.04,site,sim
890,1393,2024-06-14,entregue,17092.29,marketplace,não
891,152,2023-01-27,entregue,3122.63,site,sim
892,2523,2024-11-05,entregue,28866.2,site,não
893,2647,2023-02-04,cancelado,3818.39,app,não
894,401,2024-12-21,entregue,3070.18,site,não
895,2723,2024-08-22,entregue,2798.03,app,não
896,1755,2023-09-03,devolvido,4638.44,app,não
897,187,2024-04-10,entregue,5600.46,site,sim
898,876,2023-12-20,cancelado,1539.73,site,sim
899,2473,2023-11-14,entregue,3519.38,site,não
900,2755,2023-11-18,cancelado,2583.58,app,não
901,257,2023-10-02,entregue,7901.48,marketplace,não
902,2721,2023-11-15,cancelado,7874.66,marketplace,não
903,1495,2023-06-07,devolvido,3350.77,app,não
904,2742,2024-04-27,cancelado,4808.55,marketplace,sim
905,2143,2024-08-20,cancelado,10742.24,site,sim
906,681,2023-11-21,entregue,11186.3,marketplace,não
907,444,2024-10-19,entregue,7600.41,marketplace,não
908,1254,2023-11-23,em_transito,710.82,app,sim
909,2868,2024-01-19,cancelado,11531.03,marketplace,não
910,400,2024-12-05,entregue,26370.74,marketplace,não
911,1565,2023-07-12,entregue,18480.84,marketplace,sim
912,2636,2024-12-07,cancelado,19326.99,marketplace,não
913,409,2023-10-14,em_transito,13306.65,app,não
914,306,2024-06-18,entregue,22485.02,site,não
915,456,2023-06-23,entregue,15405.0,marketplace,sim
916,1618,2024-04-24,cancelado,13541.49,app,não
917,1980,2024-07-10,cancelado,11532.42,site,não
918,1980,2024-05-09,devolvido,9391.86,marketplace,sim
